상호명,url,score,review_cnt,pos,review
미엘르,https://m.place.naver.com/restaurant/34177861,4.14,24,신사역,"숨겨진 보석같은 병원👍 리뷰가 대부분 좋아서 오히려 이거 다 믿어도되나? 생각했는데 진짜 대만족! 시술도 전혀 안아프게 정성스럽게 차분히 해주셔서 너무 기분 좋게 받고 왔습니다. 민트실을 할까 하고 갔는데 리프팅보다 살이 없어서 필러가 필요한 얼굴이라고 하셔서 필러는 생각 안해봤기에 걱정스런 맘 쪼금 갖고 시술 들어갔는데 ... 리쥬란/승모근 보톡스 맞고왔어요 상담해주신 실장님과 원장님 두분다 정말 친절하시고 병원 분위기가 잔잔해서 어수선한 공장식병원에선 느껴보지 못한 여유로움과 저만 케어해주시는게 너무 좋았어요!🥹강요나 강매(?)는 전 혀 없고 오히려 제가 이것저것 하고싶은거 여쭤봤는데 딱 저한테 필요한것만 추천해주셔서 너무 만족스러웠... 시술받고 왔는데 상담부터 실장님들이 매우 친절하고 편하게 잘해주시는것 같아요 안아프게 신경써서 잘해
주시는덕에 멀리 지방에서 갔는데 편하게 잘 받고 갑니다 한달 뒤에 텐쎄라 하러 또 가려구요 잘 부탁드립니
다 ❤️ 스컬트라, 텐세라 한달 후기 입니다! 7월 25일 방문하여 스컬트라 2차, 텐세라 300샷 받았고 효과가 서서히 나타난 다고 하여서 기다렸습니다. 그리고 한달정도 지난 지금 턱선이 진짜 너어어무 예뻐졌어요! 약간 둥근 얼굴형이었는 데 지금은 턱선이 완전 살아서 계란형 얼굴이 되었고 고민부위였던 팔자도 스컬트라로 자연스럽게 보정 되어... 실리프팅+텐세라 했습니다~ 항상 실리프팅만 하다가 텐세라 처음 해봤는데~~우와 대박입니다..턱선 정리 뿐만 아니라 피부 안색이 맑아지고, 모공도 줄어드는 듯 해요~~효과는 시간이 지날수록 더 좋아진다고 하니 기대되네요^^ 
진짜 강추입니다^^ 한동안 쳐진 볼살이랑 팔자주름때문에 엄청 스트레스를 받고 있었습니다. 처음엔 뭘 해야 개선될지 잘 몰랐는데 실 리프팅과 스컬트라를 추천해주셔서 민트실, 스컬트라 텐세라 이렇게 시술 받게되었습니다. 바로 거울로 실시간으 로 보여주시는데 정말 즉각적으로 쫙 올라붙더라구요 실리프팅 유명하다고 들었는데 진짜 잘하시고 우선 스... 저번에 실리프팅 하고 주위반응도 너무 좋고 만족도가 높아서 엄마도 실리프팅+필러 해드리고 재방문해서 볼륨이 부족한 부분에필러 맞앗어요~ 수입필러도 가격도 다른데보다 더 합리적이고 부담 없어요~ 왼쪽이 오른쪽에비해 꺼 져있어서 원장님 상담 하고 3군데 관자,옆볼,팔자필러 맞앗는데 오른쪽이랑 거의 비슷해서 비대칭이 많이 좋... 지인이 오래다닌 곳으로 엄청 추천했던 병원이예요 괜한 추천이 아니네요 실리프팅은 처음인데 아프지않게 원장님 손놀림이 장난 아니네요~기존에 했던 시술의 문제점도 바로 보시고 비대칭 잡아주셨어요 ~ 나이들면서 축 쳐져있 던 하관 라인들이 정리되니까 얼굴뼈도 보이면서 길어보이던 얼굴이 브이라인을 찾으면서 엄청 작아졌어요~... 10년 넘게 꾸준히 다니는 곳이예요.
원장님 잘 하세요^^
모두 친절하시고, 관리도 마음이 듭니다.👍 남친 눈썹문신 따라갔다가 기다리는 시간동안 신경쓰였던 부위에 보톡스라도 맞고 싶어서 급 실장님과 상담 후 보톡스 3부위,콧대필러 맞았는데 다른곳과 다르게 원장님의 꼼꼼한 시술에 감동하고, 결과 또한 만족하고 왔습니다ㅎㅎ 필러,보톡스 맛집입니당!! "
일치프리아니,https://m.place.naver.com/restaurant/30863742,4.36,384,압구정역,"오랜만에 찾은곳^^ 음식 너무 맛있어요~ 식전빵도 순삭하고나서야 찍었내요~~^^; 피클도 맛있고~ 테이블에 벨없
는거,웃음기없는 서빙직원들만 빼면... 음식이 깔끔하고 맛있어요 참 괜찮은 곳이어요 매장이 넓었어요. 안쪽까지 깊숙이 있었는데 따로 벨이 없어서 필요한게 있거나 추가주문을 할때는 직원분이 보일때까지 기다려야 해요. 물을 다마시면 바로 채워주러 오시고 친절하게 설명도 해주시고 좋은 서비스였습니다. 라자냐는 계속 먹으니까 조금 짰지만 전체적으로 균형있게 시켜서 맛있게 잘 먹었어요! 차서원 닮은 직원이 친절하고 응대 잘함.
여기 스프 맛있음
마르게리따 파자 맛있음 비싸지만 맛있어요 어란 스파게티랑 아마트리치아나 페네는 진짜 별로인데 루꼴라 피자는 맛있었어요 관자, 아스파라거스는 그냥 괜
찮아요 그리고 아무리 바빠도 좀 불친절해요 아이와 함께 와도 좋을것 같아요 
스프가 정말 따뜻해서 좋아요 🍝🍕🧀🥒🥖 #IL CIPRIANI #평일도_웨이팅넘길음 #오픈런쇼핑후 #폭풍흡입 #명란파스타 #어란파스타 #루꼴
라피자 #식전빵 #오이무피클 #맛은쏘쏘 #바빠서그런지_컵을자꾸깸 빵 리필값 갑자기 오른이유 뭐죠 ㅎㅎ 한번 리필도 안되네 ㅋ 자주 갔는데 이제 안가려구요 "
코칭,https://m.place.naver.com/restaurant/1240368680,0,0,수서역,
피자알볼로,https://m.place.naver.com/restaurant/34658101,4.44,576,삼성역,맛있어요 사진은 못 찍었어요ㅠ 여기 지점은 먹을 때마다 항상 만족해용 새우가 통통하고 맛있어요 시켜먹기 좋아요 얘들아 이게 피자다 피자맛있어요~^^ 도우까지 맛있어서 다 먹었어요. 피자가 맛있어요 핫쉬림프골드 짱짱 맛있어용 치즈오븐스파게티는 쏘쏘 기름지지않고 담백하고 맛있어요 
일언족발,https://m.place.naver.com/restaurant/38276825,4.59,79,언주역,족발 중 45.000원 입니다 포장해서 먹었습니다 이전하기전 청담동 있을때 부터 먹던곳인데 생각날때면 이렇게 포 장 해서 먹곤합니다 청담동 금액 그대로 유지하고 있고 금액이 저렴한 편은 아닙니다 그럼에도 찾아가 먹는이유는 고기냄새 안나고 얌념도 적절하고맛있어요 한때는 짠적이 있었는데 지금은 다시 맛있어 졌어요 그래서 식어... 맛있어요 ^^ 굿 굿 굿 마늘 족발 굿 존맛 맛에 비해 비싸용 ㅠㅠ 맛있어요 좋아요 
산,https://m.place.naver.com/restaurant/35379357,N,N,N,N
다쿠아랑,https://m.place.naver.com/restaurant/1966112553,N,N,N,N
장독대,https://m.place.naver.com/restaurant/1501035825,4.46,270,학여울역,"제육볶음 정식 먹었는데 양도 많고 맛있어요 된장찌개나 김치찌개 둘중하나 택일하는데 된장찌개에 고기도 들어
있고 맛도 좋아요 또 먹고 싶은맛이예요 1++9등급 등심과 차돌을 배터지게먹고 15만원...ㅜㅜ 감사합니다...너무맛있어요😍😍😍 오늘의 메뉴, 생선가츠.
양이 정말 많아서 밥은 거의 먹지 못하고 생선가츠만 먹었네요. 점심에 제육정식 두루치기정식이 너무 가성비좋고 맛있어요
된장도 시원하고 밑반찬도 다 너무 맛있어서 최고입니다 가성비도 맛도 좋아요~ 엄청쌉니다 맛있어요 친절합니다 양 많고 맛있어요 좋아요 김치찌개 맛있어요 등심셋트👍 "
골뱅이신사,https://m.place.naver.com/restaurant/1744213648,4.73,453,신사역,"생골뱅이탕 엄청 시원하고 탱글하고 맛있어요! 갑오징어 세트로 먹었는데 다른 메뉴도 궁금하네요☺️ 거의1년만에 찾아 간거 같아요. 너무 맛집이라 생각나서 자주가고 싶지만 제가 용인에서 일부러 골뱅이 먹으러 이 집까지 찾아가긴 너무 멀긴합니다. 그래도 친구들과 오랜만에 맛집에서 즐거운시간이였어요~ 골뱅이신사 유일한 단점은 주차이긴하지만, 이게아니라면 전 별점100점 맛집이예요. 당연히 시간대 잘못 맞추면 웨이팅있습니... 골뱅이탕 얼큰 칼칼한 오뎅탕맛이에요
매장이 따뜻하고 국물이 땡길 때 딱입니다 2인세트 골뱅이탕+참소라 먹었어요
첫 골뱅이탕이였는데 맛있게 먹고갑니다. 생골뱅이가 물이 좋네요 ~:) 추워지니 더욱 생각날거 같아요
늠 맛있어요
들어있는 오뎅도요… 정말 맛있게 먹었습니다. 자주가고싶네요. 큼직한 골뱅이에 칼칼한 국물, 칼국수 사리까지 먹으면 딱 좋아요! 가격은 좀 비싼게 단점ㅠㅠ 골뱅이가 아주 실하고 맛있었어요~ 청결 상태는 조금 아쉬운 것 같아요 음식은 맛있어요 
너무 시끄럽고 그다지 친절하지는 않음 "
꽃새우영번지,https://m.place.naver.com/restaurant/20413792,N,N,N,N
마왕족발삼성점,https://m.place.naver.com/restaurant/1659032281,N,N,N,N
붕크,https://m.place.naver.com/restaurant/32489712,4.3,208,수서역,"뱅쇼 너무 맛있어요!!ㅎㅎㅎ😍😍😍
분위기도 너무 좋아요^^😍😍😍
사장님은 너무 이뻐요 🤩🤩🤩🤩 궁마을 위치에 있는 단골집^^ 언저나 맛있는 커피 친절한 사장님 덕분에 늘 기분좋게 어머니와 차한잔하고 갑니다 커피도 부드럽고 맛있어요 매장이 따뜻하고 커피가 맛있고 늘 친절하세요 2층 있어서 수다떨기 좋아요!! 수서역 근처 카페 가볼만합니다 커피의 향이 너무 좋아요 굳 좋아요 "
한솥,https://m.place.naver.com/restaurant/1677724449,0,0,신논현역,오랜만에 한솥 먹었는데 이제 일회용이 아니네요! 배불리 잘 먹었습니다 오늘은 강된당 비빔밥 포장해서 가져감. 밥 양도 그렇고 여기 듬뿍 넣어주심 자주가영><) 진달래도시락 7500원 메가치킨마요 5800원 한솥 맛있고 간단하게 한끼떼우기좋아오 매장에 테이블이 있고 배달앱 포장이 되면 미리 주문해서 좋을듯 한데.. 그게 좀 아쉽네여 와따 조리가 그냥 뚝딱이예요. 친절하세요 음식이 빠르게 나와요 메뉴가 다양해요 맛있어요 가성비 굿 매장에서 식사 가능하다고 해서 방문했고 너무 더워서 에어컨 온도 혹시 낮춰주실 수 있냐고 여쭤봤습니다. 이게 최 대로 온도를 낮춘건데요;라고 하셨죠. 그래서 매장에 어차피 저희밖에 없길래 서큘레이터라도 잠시 멈춰 이쪽으로 해놔도 되겠냐고 여쭤봤습니다 그랬더니 직접하시면 된다고 하더라구요 당연히 직접 할거고 되냐고 여쭤본... 
에이쓰리커피집,https://m.place.naver.com/restaurant/1824846705,4.3,323,신사역,"초코 아이스크림 크로플이랑 초코라떼, 아메리카노 먹었어요 크로플 정말 맛있구 아메리카노도 맛있어요! 카페 분위기도 아늑하고 의자 푹신해서 좋아요 은밀히 조용히 모이기 좋은 장소~♡ 밀크티 마셨는데 티향이 너무 좋네요~ 가로수길 대비 금액도 착하네욤 자주 애
용할듯 해요!! 커피 맛도 3가지나 있고 커피 맛있어요 ☕️☺️💕
가성비 좋고 간단하게 쿠키류도 있어서 좋네요 🍪👍 카페모카는 여기가 젤 맛있는듯 :) 여기 들어오자마자 커피향이 대박이예요!! 커피두 너무 맛있구 인테리어두 너무 뽀작해서 너무 뽀근합니당! 아메리카노 테이크아웃 2500원이에요~ 좋아요 밥먹고 늘 가는 단골입니다 로스팅을 잘하신거같아요 라떼도 맛있고 원두품질도 너무 좋아요🤎 친절하시고 커피도 고소하고 맛있어요
매번 재방문해요 "
빕스,https://m.place.naver.com/restaurant/1732320412,4.5,54,삼성역,"맛있게 잘먹었습니다👍👍 픽업예약 처음해봤는데 시간도 맞춰주시고 
맛있게 잘 먹었어요🤤👍 굳 CJ계열이면서 CJ기프트카드 결제 안되는건 이해할수 없네요 음료 서비스로 주셔서 별점 4개 드리지만 직원들이 죄송하다고 할일은 아니죠 직원들이 무슨죄인가요 기프트카드 결제 연결하는게 어려운것도 아니고 실망스럽습니 다 cj one 포인트 적립까지 바라지도 않겠습니다 하루속히 시스템 개선 해주세요 기프트카드 안내페이지에 ... 최고입니다 갓 샐러드는 맛있는데 양이 좀 작아요. 피자 도우가 좀 짜네요.
그래서 모처럼 시켜서 맛나게 먹었어요. 서비서로 통조림 황도랑 젤리도 주시고 좋아요 리뷰가 너무 늦었네요! 제가 시간지정픽업을 원했는데도 친절하게 대응해주시고 시간에 딱 맞춰서 와주셨어요! 감사합니다~ 맛있는데 종이 그릇이 좀 작네요. "
스타일커피,https://m.place.naver.com/restaurant/953844987,N,N,N,N
딸부자네불백,https://m.place.naver.com/restaurant/36860663,4.31,773,신논현역,"집밥 같이 맛있는곳! 돼지고기불백 진짜 갑중에 갑입니다. 소불백도 너무 맛있고 김치찌개도 예술입니다! 계란후라
이는 같이 주문이 정석! 사이드로 나오는 볶음김치,어묵볶음도 맛있고 된장찌개, 계란찜도 맛있습니다! 직원분들도 
너무 친절하시고 가격도 너무 저렴합니다. 강남에서 이정도 가성비 맛집은 없을겁니다! 강추드리는 곳입니다... 강남역에서 찾기 힘든 가성비 밥집 생각지도 못했는데 양배추쌈 나오는거 너무 좋았어요 그리고 흑미밥인거도 좋
았어요 메인 불고기는 좀 자극적이긴했습니다만 남자들 소울푸드 밥집 같은 포지션의 식당이었습니다 술안주 메
뉴도 많던데 맛있어보였어요 돼지불백⭐️⭐️⭐️⭐️⭐️ 불백 가성비👍 빨리나오고 반찬 리필가능하고 맛있어요 같이 나오는 찌개랑 계란찜도 맛
있어요~! 집밥같은 곳에서 밥 먹고 싶었는데 너무 맛있게 먹었어요! 양도 푸짐하고 좋아요 소불백 먹었어요! 달달하고 짭짤하니 간이 세지 않고 좋았어요. 양도 든든하게 배를 채울 정도! 반찬은 셀프대에서 
추가로 더 드실 수도 있어요~ 늦게까지 해서 너무 좋아요.
작년에 오고 다시왔는데도 맛있네용 
전골우동도 처음 시켰는데 옛날 분식집 갬성의 맛 !! 저번에 왔을 때 비닐이 나와서 기분이 안좋았습니다.(사이다는 주셨습니다만) 이번에는 화장실 앞자리 배정에 자리
바꿔달라고 계속 요청했는데 무시하네요 비위상해서 고생했습니다 맛도 그저그런데 사과도 없고 서비스도 엉망이
네요 불백맛잇고 흑미밥으로 나와서 좋아요 처음에는 배가 고파서 맛있게 느껴졌는데 먹을수록 달고 적응되는 맛~^^ 맛있게 잘 먹었어요 점심 먹기 딱 좋아요! 맛있어요 "
두어마리,https://m.place.naver.com/restaurant/35051314,4.46,29,학동역,"바다 장어 먹고 싶을때 가요! 밑 반찬도 맛있고 항상 싱싱하고 또 직접 구워주셔서 좋아요!! 너무 친절하시고
맛까지 좋아요!
또 갈게요! 잘 먹었습니다~~ 첫방문이었는데 사장님 너무 친절하시고 직원분도 센스있게 미소로 반찬리필해주셨어요. 우선 바다장어2인분+장 어탕+깨밥 2공기 먹고 너무맛있어서 장어1인분+깨밥1인분 더 먹었습니다. 알맞게 익혀주시고 깨밥에 갈치속젓+깻 잎싸서 장어랑먹으니 정말 최근 몇년간 먹었던 음식중 단언코 최고!! 테이블수가 많지않아서 나만 알고싶은 ... 넘 맛잇음 ! 사장님 짱친절해요
진짜 내가 먹어본 장어 일등급 꼭가세요
장어탕도 대박임 영수증 잘 안받는데 리뷰 쓰고싶어서 받았습니다 처음 방문했고 간만에 웨이팅까지 해서 방문했던 곳 장어를 싫어하는 편인데 남자친구 때문에 방문했어요 장어는 우선 느끼하지 않아서 전 너무 좋았어요!바쁘신데도 직접 다 구워주셔서 감동감동ㅠㅠ장어회,탕 처음 먹어보는건데 다 너무 만족이였어요 또 방문 하겠습니당 ㄱㅅ 장어가 엄청 부드러운데 쫄깃합니다. 
더덕구이도 맛있습니다. 
묵은지 말이국수는 입가심으로 최고입니다. 우니, 더덕구이, 장어

삼합이 정말 일품이네요~~ 넘 맛있어서 강추요~~ 살이 너무 부드러워서 입에서 녹네요 ㅎㅎ 장어와 반찬, 그리고 구워주시는 분까지 너무 정성스럽고 친절하셔서 덕
분에 좋은 저녁이었습니다😊 맛은있다 "
한입,https://m.place.naver.com/restaurant/675923090,4.38,201,양재시민의숲역,"예전 사무실 근처에 있어서 종종 먹으러 가요 차돌떡볶이 너무너무너무 맛있어요 점심에 대기는 기본 대기해도 물
론 먹을만해요! 대기시 서비스로 음료도 주시고 사장님이 친절합니다 매운맛 진짜 딱 맛있게 맵고 떡볶이 먹고 볶은
밥은 국룰이죠~ 더 유명해지는거 싫지만 맛있어서 소문 안낼수가 없는집! 즉석떡볶이 맛집입니다! 친구 추천으로 왔는데 맛있네용👍 맛있어요!! 차돌박이 고기랑 같이 먹으니까 더 맛나는 것 같아요!!! 제가 넘 배 고팠는지 몰랐겠지만 양이 아주 쪼큼 아쉬워용 즉석떡볶이 먹고싶을때 오면 좋을거같아요 ㅎㅎ 👍👍 2017년 오픈했을 때부터 애정했던 떡볶이 맛집...🫶 최근 자주 가지는 못했지만 양도 많고 맛있어서 항상 제 마음 속 원픽이에요 차돌떡볶이+튀김 최고!! 한입만만의 맛은 아무도 못따라가는 것 같아요~~ 즐거운 저녁시간되세요 맛있게 잘 먹었습니다~ 완전 맛있어요!!!!!!양재 떡볶이집중에 젤 마시써용 국물이 얼큰하고 맛있어요 국물이 맛있으니 볶음밥도 맛있어요 3명이 와도 2인분에 사리추가해서 먹어도 되는 양 
오징어 사리 추천해요 쫄면 사리랑 튀김 추가해서 베뤼굿 입니당~~ "
식겁라면,https://m.place.naver.com/restaurant/1270363005,4.15,484,양재역,"맛없고 불친절해요. 전화하면서 먹었다고 윽박지르면서 저한테 당장 나가라고 소리질렀네요. 또 다시는 오지 말라 고 하네요. 이 부분에 있어 정중하게 사과를 요청하니 본인은 안하시고 옆에 있는 여사장님께서만 마지못해 사과하 셨어요. 여사장님께서 남사장 성질상 사과 안할 것 같다며 저를 돌려보내셨네요. 제가 전화를 큰 소리로 한 ... 보글보글 진짜 순두부 찐맛집! 도서관 근처에서 가깝고 혼밥하기 좋아요 늦게까지 밥먹을 수 있는 곳 입니다 최애순두부찌개 에용 
정말 맛있어용 잘먹었습니다 혼자가면 눈치 겁나 줌 들어가자마자 들으라는 듯이 한숨 크게 쉬고 손님 취급 안함 눈치보여서 체할듯이 먹고 있는
데 왜 핸드폰 보면서 먹냐고 기다리는 사람 안보이냐면어 핀잔줌^^ 그 이후로 다신 안감 맛있게 잘 먹었습니다. 맛있어요 라면 맛있었어요 순두부 먹은 친구도 만족했어옷 점심시간에 갔더니 김밥 한줄은 매장식사가 안된다고하네요.. 분식집에서 김밥 한줄도 못먹게해서 황당했어요 겨우 다른메뉴(제육) 시켰더니 맛도없고 벌레날리고 ㅎ 불친절하기까지, 비추입니다 "
스시쇼우키,https://m.place.naver.com/restaurant/36605038,4.48,74,역삼역,"<스티브 추천> 토요일 런치 오마카세 5만원 완전 혜자예요 토요일 점심 좋은 안주에 1.5시간 낮술 달리고 싶으신 분 강력 추천 드려요 저 쇼우키 완전 빅 팬입니다. 요즘은 직장과 거리가 있어 자주 못 가지만. 한때 정말 자주 갔어 요. ㅎㅎ 저는 양념(소스)을 잘 활용 되는 스시도 아주 좋아 하는데요. 이곳이 그렇습니다. 네타에 어울리는 ... 갓성비 너무 좋네요!! 디너도 기대되는데 다음에 또 예약해서 가야겠어요. 매 코스마다 너무 감동이고, 특히 샤리가 맛있어요 ㅠㅠ 런치 5만원으로 가성비 좋아요 동료 생일이어서 방문했어요. 음식이 정갈하고, 맛있었고요! 점심에 방문했는데 오랜만에 여유 가지면서 기분 내기 좋았어요. 잘 먹었습니다 🍣 강남에 이정도 가성비의 오마카세는 찾기 힘들듯. 주차는 아쉽지만 골목을 찾아오는 재미와 숨겨진 맛집을 혼자 아는 느낌을 간직하기에 좋음. 맛은 당연 기본 생각보다 가까운 곳에 즐거운 장소가있었다. 뭔가 새로운 시도가 많았으며, 그에 걸맞게 좋은 설명과 즐거운 맛이 
뒷받침되는 스시 쇼우키 차를 가져가기엔 조금 불편할 수도 있다는점을 제외하면 모든것에 만족스러울 것 부담스럽지않은 금액대로 즐길 수 있어서 좋았습니다! 맛있게 잘 먹었습니다! 스시 하나하나 최상급으로 맛을 살린곳이에요 오마카세 대회나가면 1등할것같은 맛!!! 한번가면 무조건단골되는맛 친절하신사장님♡♡♡ 보통 오마카세를가도 이름만다르지 스시 맛이비슷하다고 느껴지는데 이곳은 스시하나하나가 전부 맛이다르고 재료의특징을 극강으로 끌어올릴수있도록 (새우+대게내장 /참치+트러플/ 한치+유자제스트... 고3 아들과 같이 가서 훌륭한 음식도 먹고
성격 시원한 쉐프님과 재미나게 얘기도 나누고
좋은 시간 보내고 왔다 가성비대비 아주 괜찮은 오마카세집입니다. "
토마토김밥,https://m.place.naver.com/restaurant/37361494,4.17,938,한티역,"음식은 먹을만해요. 혼밥하기도 좋고 밥 나오는 시간도 적당하고. 근데 제가 먼저 주문했는데 제 다음분 가져다 주 시고서는 제건 곧 나올거라고만 하시고 사과 한마디도 없으셨던건 좀 그랬네요. 그러는동안 포크랑 나이프는 테이 블 위에 그냥 두고 가셨던데 위생상 불쾌했어요. 테이블 닦으시는거 보니 어떠한 소독 없이 한번에 몇테이블... 오늘도 김밥으로 바쁜 일상을 달래봅니다~ 음식이 빨리 나오고 맛있어요~^^ 매장에서 식사하면 따뜻한국물과 김치를 가져다가 먹을수있어요 최악에 김밥집이네요.. 주말에 방문해서 참치김밥 2줄, 일반 김밥 1줄 사먹었는대 첫줄에서 너트(육각 너트)가 먹다 나왔내요.. 삼켰다고 생각하면 아찔하네요.. 진짜 최악에 매장입니다 사장님 엄청 불친절합니다 나왔다고 얘기하니 사과하고 바로 변명하더라구요 당근 채써는 기계에서 빠졌다고 찾아봤는데 없어서 그냥 당근을 팔았더군요 ... 참치 김밥 맛있어요. 한티점분식집 ㅇㅈㅇㅈ 부대찌개 맛나요!
최고! 김치김밥 맛있어요❤️ 몇년전 회사 다니면서 자주 이용 하던곳인데 지나가는길에 들렸네요~ 혼밥하기좋고 저렴하게 한끼 떼우기좋아요 "
스타벅스포스코사거리점,https://m.place.naver.com/restaurant/37591629,4.53,"2,876",삼성역,"직원들이 친절하고 상냥해요. 스벅은 음료나 디저트나 평타는 치는것같아요. 매장도 넓어서 이야기하기 좋고 적립도 편하고 조용히 혼자 쉬어도 좋은 분위기에 어딜 가든 찾아서 갑니다. 슈크림 가득 바움쿠헨은 많이 달지 않으면서도 맛있네요! 점심에 사람이 엄청 많아요...
커피는 걍 스타벅스맛이구요. 다이어리 받으러갔는데 친절하시고 좋앗습니다! 영업시간 좀만 연장해주세요 ㅠㅜ 회사 근처라 자주 가는 곳입니다. 직원분들이 친절하세요^^ 커피로는 무난한 스타벅스 팀원들 커피한잔씩 사줬어요 ㅎㅎ 모든 파트너분들 협업이 조화로우며, 친절은 기본인 매장입니다. 일주일에 두 번정도 들리는데, 매장 고객은 많아도 우왕좌왕하는 것 없이 척척척!! 스벅 최고의 매장👍🏼 주문받으시는 분(MARI님이셨나?) 너~무 친절하시구요 미소 아름다우십니다. 주문할때 받을수 있는 혜택도 떠먹
여 챙겨주시네요ㅎ 커피는 역시나 고소 달콤 쌉사름하니 맛나구요. 이래서 스벅 스벅 하나봐요^^ 덕분에 기분좋은 
목요일입니다!! 포스코사거리점 커피 맛있어요 "
STAGE9,https://m.place.naver.com/restaurant/1042227506,4.4,97,삼성역,조용하고 매장 크고 좋습니다. 굿 굿 긋 굿 아이스크림라떼 맛있을까? ㅎㅎ 굿 친절해요 깨끗하고 좋아요 . 
리얼스페인,https://m.place.naver.com/restaurant/37430648,4.48,985,신논현역,"예약하고 갔더니 바로 안내해주셔서 너무 좋았고, 음식도 맛있었어요! 잘 먹었습니다 ㅎㅎ 2인이서 세트메뉴 시켜 먹었습니다.
가격도 합리적이고 파스타 메뉴 변경이 자유로워서 좋았어요.
대표메뉴라고 해서 해산물 빠에야로 먹었는데 세트로 시킬거면 치킨 빠에야로 바꾸는게 나을 거 같아요. 메뉴명을 다 까먹었지만 무난하게 먹기 좋습니다. 연어 올라간 샐러드는 독특한 향이 나는데 약간 호불호 있을 수 있을거 같아요, 그래도 맛있게 잘 먹었씁니당. 네이버 예약하고 가면 무알콜 샹그리아 한잔 무료로 주시는데 먹어보니 진짜 맛있었어요! 예약 시간 맞춰서 방문했더니 창가 쪽 자리 준비해주셔서 맛있게 식사하고 왔습니다! 한마디로 최악이었습니다. 문어감바스, 가지그라탕, 칼라마리, 먹물빠에야 그리고 샹그리아 시켰습니다. 문어감바 스는 마늘과 페퍼런치노 향이나 맛이 전혀 나지 않고, 가지 그라탕도 시중에 파는 토마토소스에 가지 듬성듬성 썰어 넣고 치즈를 얹은 것 같습니다. 깔라마리는 오징어튀김 냉동 식품을 해동하여 튀긴 것 같고, 빠에야는 그냥 ... 네이버 예약하고 가서 샹그리아 한잔 무료로 제공 받았어요 😆 가격도 그렇구 양도 그렇고 강남에서 가성비 짱인 듯용!! 해산물 껍데기나 새우 머리, 꼬다리 담아둘 접시 하나 제공해 주셨으면 좋았을 것 같아요 엄마랑 매번 가는 맛집. 맛도 좋고 붐비지 않아 조용해서 이야기 두런두런하며 느긋하게 밥먹기 좋아요. 사장님도 
친절하시고... 거의 모든 메뉴 먹어봤는데 다 맛있고 무엇보다 가성비 최고에요. 서래마을에 가본 비싼 스페인 음식
점들보다 양도 많고 가격도 훨 착하고 더 맛있어요 강남역에서도 가깝고요. 너무 좋습니다. 예약하고 가서 편하게 먹었어요:) 
다 맛있어서 다른 메뉴들도 다시 가서 먹고 싶은 곳입니다! 특히 감바스 빵이.. 직원분들 모두 친절하시고 음식 맛도 좋아서 좋은 친구들과 좋은 식사자리였어요. 점심메뉴 가성비가 좋아요 
메뉴가 다양해요 "
TANTAN,https://m.place.naver.com/restaurant/1951217777,4.45,898,강남역,"1인 세트 메뉴입니다. 주문하고 자리에 앉아 있다가 2인이 와서 자리 좀 옮겨달라고 해서 옮기려고 하니 치워져 있 지도 않고 옮기라고 해서 서서 기다렸네요. 그 사이 늦게 온 두명은 앉아서 기다립니다. 기분 뭐 같았네요. 앉은 자 리에서 식사하는데 지나가는 직원마다 뒤를 치고 갑니다. 식사를 입으로 했는지 코로 했는지 먹은거 같지도 ... 직원분들도 친절하시고 맛도 있었어요~ 음식 나오는 속도도 빨랐구요!! 맛있게 잘 먹었습니다😋 강남서 배거파서 혼밥할 곳을 찾아다니다가 혼밥하기 좋은 바 형식의 공간과 어느정도 차있는 손님을 보고 여기다 싶어서 들어갔습니다. 기본 탄탄면시켰는데 5분도 안돼서 나오고 국물의 맛이 깊고 진해서 바로 제 맛집 리스트에 추가했어요. 진짜 맛이ㅆ어요! 탄탄면~~ 매운 거 좋아하시면 청양탄탄면 추천이욤
마늘소스도 중간에 꼭 넣어드세요
밥 말아먹으면 짱짱 맛있어요! 배가 뚠뚠해질거에요 ㅎㅎ 강남역 근처에서 간단히 혼밥 하기 좋아요. 밥이랑 볶음김치는 기본으로 제공됩니다. 왕~~~~♡ 넘 맛있고
친절해용~ 음식 금방나와서 혼밥하기 좋아용 강남 올 일이 생겨서 방문하게 됐는데 2인 테이블 두개 있고 나머지는 전부 바로 되어있어서 혼밥하기 아주 좋았어 요! 양이 적을거 같았는데 생각보다 면도 많고 땅콩소스 맛나는 고소한 국물이랑 만두까지 너무너무 맛있었어요!!! 중간쯤 먹고 마늘소스 넣으면 국물이 확 개운해지는 맛이 신기했어요 🫶🏻 취향별로 드시면 될 듯!! 숙주 추가 ... 청양탄탄면 맛나요 가격은 비싸욥ㅠㅠ 밥무료여서 좋아요 탄탄면의 맛은 기억에 남을 정도!!!
최근 먹은 라멘중 베스트. 
작은 공기밥 서비스는 마무리를 기분좋게 해주네요 주기적으로 방문하는 맛집
양도 푸짐하고 맛있어요
그리고 직원분들 전부 너무너무 친절하심 "
